1位	  100,612,960pt
2位	  88,669,440pt
3位	  62,917,650pt
9位	  28,452,620pt
10位	  24,966,650pt
11位	  23,796,840pt
19位	  18,531,220pt
20位	  18,503,560pt
99位	  6,507,110pt
100位	  6,499,820pt
499位	  1,968,370pt
500位	  1,968,210pt
999位	  1,194,740pt
1000位	  1,194,720pt
1999位	  412,260pt
2000位	  411,660pt
2999位	  258,210pt
3000位	  258,140pt
4990位	  127,850pt
4990位	  127,850pt
4999位	  127,380pt
4999位	  127,380pt
5000位	127380pt(同順位補正)
9980位	  960pt
9980位	  960pt
10000位	950pt(同順位補正)
2021/04/01 00:02	お花見ﾎﾟｲﾝﾄ :  		ISO8601:2021-04-01T00:02:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
