1位	  944,944,500pt
2位	  731,593,060pt
3位	  388,266,290pt
9位	  211,066,310pt
10位	  181,744,610pt
11位	  170,119,600pt
19位	  98,109,850pt
20位	  92,998,830pt
99位	  35,922,420pt
100位	  35,920,350pt
499位	  13,129,540pt
500位	  13,109,420pt
999位	  8,515,520pt
1000位	  8,514,660pt
1999位	  4,956,310pt
2000位	  4,955,950pt
2999位	  3,291,850pt
3000位	  3,291,780pt
4999位	  1,643,720pt
5000位	  1,643,360pt
9999位	  316,460pt
10000位	  316,360pt
2021/04/04 22:50	お花見ﾎﾟｲﾝﾄ :  		ISO8601:2021-04-04T22:50:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
