1位	  1,355,465,690pt
2位	  1,065,893,390pt
3位	  526,541,680pt
9位	  271,351,880pt
10位	  266,534,250pt
11位	  252,185,290pt
19位	  116,747,960pt
20位	  111,935,090pt
99位	  47,845,730pt
100位	  47,666,930pt
499位	  17,624,340pt
500位	  17,621,120pt
999位	  11,523,750pt
1000位	  11,520,970pt
1999位	  6,638,300pt
2000位	  6,637,110pt
2999位	  4,551,480pt
3000位	  4,548,340pt
4999位	  2,320,100pt
5000位	  2,319,770pt
9999位	  463,180pt
10000位	  462,950pt
2021/04/06 17:26	お花見ﾎﾟｲﾝﾄ :  		ISO8601:2021-04-06T17:26:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
