1位	  364,360,285pt
2位	  334,019,761pt
3位	  320,130,584pt
9位	  225,273,865pt
10位	  219,058,189pt
11位	  205,491,136pt
19位	  187,949,358pt
20位	  185,930,329pt
99位	  77,097,119pt
100位	  76,641,425pt
499位	  22,671,582pt
500位	  22,635,148pt
999位	  10,342,575pt
1000位	  10,321,082pt
1999位	  3,600,090pt
2000位	  3,597,569pt
2999位	  1,300,928pt
3000位	  1,300,266pt
4999位	  574,323pt
5000位	  574,293pt
10000位	78000pt(同順位補正)
2021/02/07 22:58	興行成績 :  		ISO8601:2021-02-07T22:58:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
