1位	  3,805,471,544pt
2位	  3,194,875,237pt
3位	  2,757,870,639pt
9位	  1,904,617,385pt
10位	  1,609,826,433pt
11位	  1,465,765,742pt
19位	  1,033,857,109pt
20位	  1,025,733,331pt
99位	  344,502,371pt
100位	  342,834,818pt
499位	  130,313,487pt
500位	  130,044,256pt
999位	  79,651,315pt
1000位	  79,644,626pt
1999位	  44,143,710pt
2000位	  44,098,602pt
2999位	  29,256,053pt
3000位	  29,253,874pt
4999位	  15,018,645pt
5000位	  15,018,601pt
9999位	  2,357,651pt
10000位	  2,356,987pt
2021/02/12 13:09	興行成績 :  		ISO8601:2021-02-12T13:09:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
