1位	  872,330,883pt
2位	  862,653,944pt
3位	  718,528,720pt
9位	  471,569,387pt
10位	  452,303,516pt
11位	  424,501,568pt
19位	  358,769,205pt
20位	  327,147,326pt
99位	  187,284,051pt
100位	  186,142,137pt
499位	  60,862,850pt
500位	  60,671,626pt
999位	  35,886,981pt
1000位	  35,866,035pt
1999位	  18,796,803pt
2000位	  18,769,342pt
2999位	  11,570,784pt
3000位	  11,555,879pt
4999位	  5,052,357pt
5000位	  5,048,740pt
9999位	  827,933pt
10000位	  827,436pt
2021/02/09 22:01	興行成績 :  		ISO8601:2021-02-09T22:01:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
