1位	  354,302,640pt
2位	  320,130,584pt
3位	  315,525,786pt
9位	  205,491,136pt
10位	  202,054,160pt
11位	  201,162,443pt
19位	  181,308,325pt
20位	  180,713,496pt
99位	  72,732,898pt
100位	  72,426,067pt
499位	  20,597,119pt
500位	  20,570,993pt
999位	  9,643,154pt
1000位	  9,631,947pt
1999位	  3,219,193pt
2000位	  3,217,576pt
2999位	  1,075,038pt
3000位	  1,073,465pt
4999位	  523,018pt
5000位	  522,404pt
10000位	61000pt(同順位補正)
2021/02/07 22:19	興行成績 :  		ISO8601:2021-02-07T22:19:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
