1位	  3,193,382,941pt
2位	  3,045,295,867pt
3位	  2,665,290,270pt
9位	  1,750,659,924pt
10位	  1,609,540,413pt
11位	  1,429,191,439pt
19位	  1,004,682,655pt
20位	  982,748,747pt
99位	  292,014,637pt
100位	  287,119,450pt
499位	  104,082,203pt
500位	  104,079,475pt
999位	  61,043,878pt
1000位	  61,040,251pt
1999位	  32,433,579pt
2000位	  32,411,661pt
2999位	  20,899,391pt
3000位	  20,880,916pt
4999位	  9,784,169pt
5000位	  9,783,259pt
9999位	  1,358,668pt
10000位	  1,358,634pt
2021/02/11 00:02	興行成績 :  		ISO8601:2021-02-11T00:02:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
