1位	  8,067,509,165pt
2位	  7,180,824,251pt
3位	  6,327,482,898pt
9位	  4,169,553,945pt
10位	  4,096,213,888pt
11位	  3,211,500,312pt
19位	  1,733,814,814pt
20位	  1,638,953,707pt
99位	  792,622,527pt
100位	  777,235,691pt
499位	  374,488,354pt
500位	  374,405,944pt
999位	  271,515,192pt
1000位	  271,458,053pt
1999位	  166,540,165pt
2000位	  166,524,223pt
2999位	  124,458,545pt
3000位	  124,428,868pt
4999位	  72,032,902pt
5000位	  71,949,286pt
9999位	  14,617,385pt
10000位	  14,614,106pt
2021/02/15 00:28	興行成績 :  		ISO8601:2021-02-15T00:28:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
