1位	  4,111,378,529pt
2位	  3,225,362,858pt
3位	  2,878,093,669pt
9位	  1,904,723,510pt
10位	  1,818,105,221pt
11位	  1,616,031,055pt
19位	  1,044,132,535pt
20位	  1,030,566,704pt
99位	  388,269,327pt
100位	  386,908,328pt
499位	  151,688,294pt
500位	  151,136,579pt
999位	  95,484,953pt
1000位	  95,415,607pt
1999位	  55,115,949pt
2000位	  55,115,011pt
2999位	  37,007,414pt
3000位	  36,997,855pt
4999位	  19,671,102pt
5000位	  19,666,467pt
9999位	  3,432,941pt
10000位	  3,432,014pt
2021/02/13 20:06	興行成績 :  		ISO8601:2021-02-13T20:06:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
