1位	  2,120,134,820pt
2位	  1,549,253,440pt
3位	  1,394,212,280pt
9位	  685,710,330pt
10位	  628,625,870pt
11位	  625,562,310pt
19位	  373,678,420pt
20位	  369,608,100pt
99位	  144,410,540pt
100位	  144,018,540pt
499位	  35,493,490pt
500位	  35,445,060pt
999位	  19,401,230pt
1000位	  19,398,330pt
1999位	  9,939,210pt
2000位	  9,933,710pt
2999位	  6,065,660pt
3000位	  6,062,500pt
4999位	  3,157,890pt
5000位	  3,155,660pt
9999位	  497,670pt
10000位	  497,030pt
2021/10/02 18:38	ART MUSEUMﾎﾟｲﾝﾄ :  		ISO8601:2021-10-02T18:38:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
