1位	  3,264,619,880pt
2位	  2,319,247,910pt
3位	  2,239,429,670pt
9位	  1,555,285,250pt
10位	  1,038,891,500pt
11位	  826,021,130pt
19位	  589,032,050pt
20位	  587,345,720pt
99位	  250,128,200pt
100位	  248,991,350pt
499位	  57,390,690pt
500位	  57,335,750pt
999位	  33,929,890pt
1000位	  33,911,730pt
1999位	  18,879,910pt
2000位	  18,878,750pt
2999位	  12,550,780pt
3000位	  12,544,450pt
4999位	  7,394,650pt
5000位	  7,394,470pt
9999位	  1,528,220pt
10000位	  1,527,110pt
2021/10/04 20:59	ART MUSEUMﾎﾟｲﾝﾄ :  		ISO8601:2021-10-04T20:59:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
