1位	  1,286,526,690pt
2位	  1,029,736,940pt
3位	  709,851,080pt
9位	  397,639,550pt
10位	  370,490,110pt
11位	  294,329,580pt
19位	  216,276,370pt
20位	  212,186,930pt
99位	  83,659,240pt
100位	  83,513,550pt
499位	  20,178,230pt
500位	  20,158,000pt
999位	  11,319,130pt
1000位	  11,299,310pt
1999位	  5,027,450pt
2000位	  5,027,260pt
2999位	  2,606,950pt
3000位	  2,606,540pt
4999位	  1,074,660pt
5000位	  1,074,530pt
9990位	  146,100pt
9999位	  145,470pt
10000位	  145,460pt
2021/10/01 18:06	ART MUSEUMﾎﾟｲﾝﾄ :  		ISO8601:2021-10-01T18:06:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
