1位	  6,486,003,460pt
2位	  4,654,189,640pt
3位	  3,861,940,780pt
9位	  2,740,414,870pt
10位	  2,375,035,620pt
11位	  1,728,281,890pt
19位	  1,301,346,440pt
20位	  1,229,983,320pt
99位	  662,161,050pt
100位	  660,258,380pt
499位	  144,339,180pt
500位	  144,259,190pt
999位	  88,125,530pt
1000位	  88,080,490pt
1999位	  46,683,860pt
2000位	  46,678,710pt
2999位	  31,362,370pt
3000位	  31,358,800pt
4999位	  17,263,600pt
5000位	  17,261,330pt
9999位	  4,015,010pt
10000位	  4,014,790pt
2021/05/16 19:51	ｺﾞﾝﾄﾞﾘｴｰﾚﾎﾟｲﾝﾄ :  		ISO8601:2021-05-16T19:51:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
