1位	  5,395,291,210pt
2位	  4,387,641,530pt
3位	  3,263,447,520pt
9位	  2,165,716,650pt
10位	  2,137,274,550pt
11位	  1,401,811,850pt
19位	  1,077,684,560pt
20位	  1,075,566,390pt
99位	  487,642,590pt
100位	  481,725,140pt
499位	  127,346,470pt
500位	  127,235,690pt
999位	  74,168,010pt
1000位	  74,065,260pt
1999位	  39,164,640pt
2000位	  39,124,070pt
2999位	  26,349,980pt
3000位	  26,336,620pt
4999位	  14,316,340pt
5000位	  14,298,920pt
9999位	  2,961,680pt
10000位	  2,959,630pt
2021/05/15 17:26	ｺﾞﾝﾄﾞﾘｴｰﾚﾎﾟｲﾝﾄ :  		ISO8601:2021-05-15T17:26:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
