1位	  1,808,376,280pt
2位	  1,802,134,800pt
3位	  1,283,283,180pt
9位	  606,030,370pt
10位	  561,436,960pt
11位	  548,108,000pt
19位	  388,875,860pt
20位	  383,509,070pt
99位	  154,830,600pt
100位	  152,936,440pt
499位	  49,387,580pt
500位	  49,262,320pt
999位	  27,686,910pt
1000位	  27,660,250pt
1999位	  13,945,210pt
2000位	  13,943,210pt
2999位	  8,630,780pt
3000位	  8,608,440pt
4999位	  3,971,290pt
5000位	  3,970,680pt
9999位	  455,890pt
10000位	  455,820pt
2021/05/11 18:18	ｺﾞﾝﾄﾞﾘｴｰﾚﾎﾟｲﾝﾄ :  		ISO8601:2021-05-11T18:18:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
